assay,cellType,dataSubtype,dataType,diagnosis,individualID,individualIdSource,isCellLine,isMultiIndividual,isMultiSpecimen,isPrimaryCell,organ,platform,sex,species,specimenID,specimenIdSource,tissue,cellSubType,experimentalCondition,experimentalTimePoint,genePerturbationTechnology,genePerturbationType,genePerturbed,modelSystem,timePointUnit,transplantationDonorSpecies,transplantationDonorTissue,transplantationRecipientTissue,transplantationType,tumorType,consortium,fileFormat,fundingAgency,resourceType,nf1Genotype,nf2Genotype,study,id,name,studyId,studyName,reportMilestone,readPair,compoundDose,compoundDoseUnit,compoundDoseRange,compoundName,drugScreenType,secondCompoundName,analysisType,isStranded,libraryPrep,readLength,readPairOrientation,readStrandOrigin,multipleTestingAdjustmentMethod,differentialExpressionMethod,alignmentMethod,runType,transcriptQuantificationMethod,dataFileHandleId,chemicalStructure,structureType,createdOn,isModelSystem,modelSystemName,createdBy,etag,type,currentVersion,parentId,benefactorId,projectId,modifiedOn,modifiedBy,age,sciDataRelease,accessTeam,modelOf,accessType,libraryPreparationMethod,fileType,age_months,disease,sampleIdentifier,tissueType,dataFileSizeBytes,dataFileMD5Hex,Filename,assayTarget,eTag,entityId,experimentalTimepoint,cellLineMetadataSynId,individualMetadataSynId,specimenMetadataSynId,isGenomewideNetwork,bodyPart,dissociationMethod,failedQC,filename,isXenograft,nucleicAcidSource,compoundId,organism,caseNumber,dob,dod,experimentalTimePointUnit,sampleID,secondCompoundDose,secondCompoundDoseUnit,studySite,initiative,channel,histology,grade,isMultiSample,cellLine,cellLineSource,isPairedEnd,detailed_diagnosis,file,tissueID,chemicalDataType,chemicalDatabase,fingerprintType,inputDataType,outputDataType,softwareAuthor,softwareLanguage,softwareLanguageVersion,softwareName,softwareRepository,softwareRepositoryType,softwareType,softwareVersion,structureFormat,experimentNumber,experimenter,specimenId,individualId,modelSystemStrainNomenclature,transplantationRecipientSpecies,experimentId,proteinExtractSource
"",,"","",Neurofibromatosis type 1,"",UMN,,,,,"","","",Pig,9730,"","",,,,,,,,,,,,,"",,pdf,CTF,report,"","",NF1 Porcine Models,syn10492471,9730_01.24.17 Necropsy Data Sheets.pdf,syn5610446,Synodos NF1 Preclinical Models (Iowa Sanford Exemplar),,,,,,,,,,,,,,,,,,"",,17632598,,,,,"",,,,,,syn10624830,syn5610418,,,,,,"",PRIVATE,,,,,,,,,,,,,,,,,,,,,"",,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",,"","",Neurofibromatosis type 1,"",UMN,,,,,"","","",Pig,9730,"","",,,,,,,,,,,,,"",,pdf,CTF,report,"","",NF1 Porcine Models,syn10492472,9730_Oct16 Pics.pdf,syn5610446,Synodos NF1 Preclinical Models (Iowa Sanford Exemplar),,,,,,,,,,,,,,,,,,"",,17632599,,,,,"",,,,,,syn10624830,syn5610418,,,,,,"",PRIVATE,,,,,,,,,,,,,,,,,,,,,"",,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",,"","",Neurofibromatosis type 1,"",UMN,,,,,"","","",Pig,9731,"","",,,,,,,,,,,,,"",,doc,CTF,report,"","",NF1 Porcine Models,syn10492473,9731 Notes.docx,syn5610446,Synodos NF1 Preclinical Models (Iowa Sanford Exemplar),,,,,,,,,,,,,,,,,,"",,17632600,,,,,"",,,,,,syn10624830,syn5610418,,,,,,"",PRIVATE,,,,,,,,,,,,,,,,,,,,,"",,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",,"","",Neurofibromatosis type 1,"",UMN,,,,,"","","",Pig,9731,"","",,,,,,,,,,,,,"",,pdf,CTF,report,"","",NF1 Porcine Models,syn10492474,9731_01.24.17 Necropsy Data Sheets.pdf,syn5610446,Synodos NF1 Preclinical Models (Iowa Sanford Exemplar),,,,,,,,,,,,,,,,,,"",,17632601,,,,,"",,,,,,syn10624830,syn5610418,,,,,,"",PRIVATE,,,,,,,,,,,,,,,,,,,,,"",,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",,"","",Neurofibromatosis type 1,"",UMN,,,,,"","","",Pig,9731,"","",,,,,,,,,,,,,"",,pdf,CTF,report,"","",NF1 Porcine Models,syn10492475,9731_Oct16 Pics.pdf,syn5610446,Synodos NF1 Preclinical Models (Iowa Sanford Exemplar),,,,,,,,,,,,,,,,,,"",,17632602,,,,,"",,,,,,syn10624830,syn5610418,,,,,,"",PRIVATE,,,,,,,,,,,,,,,,,,,,,"",,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",,"","",Neurofibromatosis type 1,"",UMN,,,,,"","","",Pig,A4404,"","",,,,,,,,,,,,,"",,doc,CTF,report,"","",NF1 Porcine Models,syn10492477,A4404 Notes.docx,syn5610446,Synodos NF1 Preclinical Models (Iowa Sanford Exemplar),,,,,,,,,,,,,,,,,,"",,17632604,,,,,"",,,,,,syn10624830,syn5610418,,,,,,"",PRIVATE,,,,,,,,,,,,,,,,,,,,,"",,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",,"","",Neurofibromatosis type 1,"",UMN,,,,,"","","",Pig,A4404,"","",,,,,,,,,,,,,"",,pdf,CTF,report,"","",NF1 Porcine Models,syn10492478,A4404_Health Report 8-7-17.pdf,syn5610446,Synodos NF1 Preclinical Models (Iowa Sanford Exemplar),,,,,,,,,,,,,,,,,,"",,17632605,,,,,"",,,,,,syn10624830,syn5610418,,,,,,"",PRIVATE,,,,,,,,,,,,,,,,,,,,,"",,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",,"","",Neurofibromatosis type 1,"",UMN,,,,,"","","",Pig,A4411,"","",,,,,,,,,,,,,"",,pdf,CTF,report,"","",NF1 Porcine Models,syn10492479,A4411_Health Report 8-7-17.pdf,syn5610446,Synodos NF1 Preclinical Models (Iowa Sanford Exemplar),,,,,,,,,,,,,,,,,,"",,17632608,,,,,"",,,,,,syn10624830,syn5610418,,,,,,"",PRIVATE,,,,,,,,,,,,,,,,,,,,,"",,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",,"","",Neurofibromatosis type 1,"",UMN,,,,,"","","",Pig,A4412,"","",,,,,,,,,,,,,"",,pdf,CTF,report,"","",NF1 Porcine Models,syn10492481,A4412_Health Report 8-7-17.pdf,syn5610446,Synodos NF1 Preclinical Models (Iowa Sanford Exemplar),,,,,,,,,,,,,,,,,,"",,17632612,,,,,"",,,,,,syn10624830,syn5610418,,,,,,"",PRIVATE,,,,,,,,,,,,,,,,,,,,,"",,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",,"","",Neurofibromatosis type 1,"",UMN,,,,,"","","",Pig,A4464,"","",,,,,,,,,,,,,"",,pdf,CTF,report,"","",NF1 Porcine Models,syn10492482,A4464_Health Report 8-7-17.pdf,syn5610446,Synodos NF1 Preclinical Models (Iowa Sanford Exemplar),,,,,,,,,,,,,,,,,,"",,17632615,,,,,"",,,,,,syn10624830,syn5610418,,,,,,"",PRIVATE,,,,,,,,,,,,,,,,,,,,,"",,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",,"","",Neurofibromatosis type 1,"",UMN,,,,,"","","",Pig,A4465,"","",,,,,,,,,,,,,"",,pdf,CTF,report,"","",NF1 Porcine Models,syn10492483,A4465_Health Report 8-7-17.pdf,syn5610446,Synodos NF1 Preclinical Models (Iowa Sanford Exemplar),,,,,,,,,,,,,,,,,,"",,17632616,,,,,"",,,,,,syn10624830,syn5610418,,,,,,"",PRIVATE,,,,,,,,,,,,,,,,,,,,,"",,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",,"","",Neurofibromatosis type 1,"",UMN,,,,,"","","",Pig,A4466,"","",,,,,,,,,,,,,"",,pdf,CTF,report,"","",NF1 Porcine Models,syn10492485,A4466_Health Report 8-7-17.pdf,syn5610446,Synodos NF1 Preclinical Models (Iowa Sanford Exemplar),,,,,,,,,,,,,,,,,,"",,17632618,,,,,"",,,,,,syn10624830,syn5610418,,,,,,"",PRIVATE,,,,,,,,,,,,,,,,,,,,,"",,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",,"","",Neurofibromatosis type 1,"",UMN,,,,,"","","",Pig,A4486,"","",,,,,,,,,,,,,"",,doc,CTF,report,"","",NF1 Porcine Models,syn10492486,A4486 Notes.docx,syn5610446,Synodos NF1 Preclinical Models (Iowa Sanford Exemplar),,,,,,,,,,,,,,,,,,"",,17632619,,,,,"",,,,,,syn10624830,syn5610418,,,,,,"",PRIVATE,,,,,,,,,,,,,,,,,,,,,"",,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",,"","",Neurofibromatosis type 1,"",UMN,,,,,"","","",Pig,A4487,"","",,,,,,,,,,,,,"",,doc,CTF,report,"","",NF1 Porcine Models,syn10492487,A4487 Notes.docx,syn5610446,Synodos NF1 Preclinical Models (Iowa Sanford Exemplar),,,,,,,,,,,,,,,,,,"",,17632620,,,,,"",,,,,,syn10624830,syn5610418,,,,,,"",PRIVATE,,,,,,,,,,,,,,,,,,,,,"",,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",,"","",Neurofibromatosis type 1,"",UMN,,,,,"","","",Pig,A4490,"","",,,,,,,,,,,,,"",,pdf,CTF,report,"","",NF1 Porcine Models,syn10492488,A4490__Health Report 8-7-17.pdf,syn5610446,Synodos NF1 Preclinical Models (Iowa Sanford Exemplar),,,,,,,,,,,,,,,,,,"",,17632621,,,,,"",,,,,,syn10624830,syn5610418,,,,,,"",PRIVATE,,,,,,,,,,,,,,,,,,,,,"",,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",,"","",Neurofibromatosis type 1,"",UMN,,,,,"","","",Pig,A4491,"","",,,,,,,,,,,,,"",,pdf,CTF,report,"","",NF1 Porcine Models,syn10492491,A4491_Health Report 8-7-17.pdf,syn5610446,Synodos NF1 Preclinical Models (Iowa Sanford Exemplar),,,,,,,,,,,,,,,,,,"",,17632625,,,,,"",,,,,,syn10624830,syn5610418,,,,,,"",PRIVATE,,,,,,,,,,,,,,,,,,,,,"",,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",,"","",Neurofibromatosis type 1,"",UMN,,,,,"","","",Pig,A4492,"","",,,,,,,,,,,,,"",,doc,CTF,report,"","",NF1 Porcine Models,syn10492492,A4492 Notes.docx,syn5610446,Synodos NF1 Preclinical Models (Iowa Sanford Exemplar),,,,,,,,,,,,,,,,,,"",,17632626,,,,,"",,,,,,syn10624830,syn5610418,,,,,,"",PRIVATE,,,,,,,,,,,,,,,,,,,,,"",,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",,"","",Neurofibromatosis type 1,"",UMN,,,,,"","","",Pig,A4492,"","",,,,,,,,,,,,,"",,pdf,CTF,report,"","",NF1 Porcine Models,syn10492493,A4492_Health Report 8-7-17.pdf,syn5610446,Synodos NF1 Preclinical Models (Iowa Sanford Exemplar),,,,,,,,,,,,,,,,,,"",,17632627,,,,,"",,,,,,syn10624830,syn5610418,,,,,,"",PRIVATE,,,,,,,,,,,,,,,,,,,,,"",,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",,"","",Neurofibromatosis type 1,"",UMN,,,,,"","","",Pig,A4530,"","",,,,,,,,,,,,,"",,doc,CTF,report,"","",NF1 Porcine Models,syn10492494,A4530 Notes.docx,syn5610446,Synodos NF1 Preclinical Models (Iowa Sanford Exemplar),,,,,,,,,,,,,,,,,,"",,17632628,,,,,"",,,,,,syn10624830,syn5610418,,,,,,"",PRIVATE,,,,,,,,,,,,,,,,,,,,,"",,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",,"","",Neurofibromatosis type 1,"",UMN,,,,,"","","",Pig,A4530,"","",,,,,,,,,,,,,"",,pdf,CTF,report,"","",NF1 Porcine Models,syn10492495,A4530_Health Report 8-7-17.pdf,syn5610446,Synodos NF1 Preclinical Models (Iowa Sanford Exemplar),,,,,,,,,,,,,,,,,,"",,17632629,,,,,"",,,,,,syn10624830,syn5610418,,,,,,"",PRIVATE,,,,,,,,,,,,,,,,,,,,,"",,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",,"","",Neurofibromatosis type 1,"",UMN,,,,,"","","",Pig,A4531,"","",,,,,,,,,,,,,"",,pdf,CTF,report,"","",NF1 Porcine Models,syn10492496,A4531_Health Report 8-7-17.pdf,syn5610446,Synodos NF1 Preclinical Models (Iowa Sanford Exemplar),,,,,,,,,,,,,,,,,,"",,17632630,,,,,"",,,,,,syn10624830,syn5610418,,,,,,"",PRIVATE,,,,,,,,,,,,,,,,,,,,,"",,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",,"","",Neurofibromatosis type 1,"",UMN,,,,,"","","",Pig,A4532,"","",,,,,,,,,,,,,"",,pdf,CTF,report,"","",NF1 Porcine Models,syn10492498,A4532_Health Report 8-7-17.pdf,syn5610446,Synodos NF1 Preclinical Models (Iowa Sanford Exemplar),,,,,,,,,,,,,,,,,,"",,17632632,,,,,"",,,,,,syn10624830,syn5610418,,,,,,"",PRIVATE,,,,,,,,,,,,,,,,,,,,,"",,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",,"","",Neurofibromatosis type 1,"",UMN,,,,,"","","",Pig,A4533,"","",,,,,,,,,,,,,"",,pdf,CTF,report,"","",NF1 Porcine Models,syn10492499,A4533_Health Report 8-7-17.pdf,syn5610446,Synodos NF1 Preclinical Models (Iowa Sanford Exemplar),,,,,,,,,,,,,,,,,,"",,17632633,,,,,"",,,,,,syn10624830,syn5610418,,,,,,"",PRIVATE,,,,,,,,,,,,,,,,,,,,,"",,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",,"","",Neurofibromatosis type 1,"",UMN,,,,,"","","",Pig,A4534,"","",,,,,,,,,,,,,"",,doc,CTF,report,"","",NF1 Porcine Models,syn10492500,A4534 Notes.docx,syn5610446,Synodos NF1 Preclinical Models (Iowa Sanford Exemplar),,,,,,,,,,,,,,,,,,"",,17632634,,,,,"",,,,,,syn10624830,syn5610418,,,,,,"",PRIVATE,,,,,,,,,,,,,,,,,,,,,"",,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",,"","",Neurofibromatosis type 1,"",UMN,,,,,"","","",Pig,A4561,"","",,,,,,,,,,,,,"",,pdf,CTF,report,"","",NF1 Porcine Models,syn10492502,A4561_Health Report 8-7-17.pdf,syn5610446,Synodos NF1 Preclinical Models (Iowa Sanford Exemplar),,,,,,,,,,,,,,,,,,"",,17632636,,,,,"",,,,,,syn10624830,syn5610418,,,,,,"",PRIVATE,,,,,,,,,,,,,,,,,,,,,"",,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",,"","",Neurofibromatosis type 1,"",UMN,,,,,"","","",Pig,A4562,"","",,,,,,,,,,,,,"",,pdf,CTF,report,"","",NF1 Porcine Models,syn10492503,A4562_Health Report 8-7-17.pdf,syn5610446,Synodos NF1 Preclinical Models (Iowa Sanford Exemplar),,,,,,,,,,,,,,,,,,"",,17632638,,,,,"",,,,,,syn10624830,syn5610418,,,,,,"",PRIVATE,,,,,,,,,,,,,,,,,,,,,"",,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",,"","",Neurofibromatosis type 1,"",UMN,,,,,"","","",Pig,A4591,"","",,,,,,,,,,,,,"",,pdf,CTF,report,"","",NF1 Porcine Models,syn10492505,A4591_Health Report 8-7-17.pdf,syn5610446,Synodos NF1 Preclinical Models (Iowa Sanford Exemplar),,,,,,,,,,,,,,,,,,"",,17632641,,,,,"",,,,,,syn10624830,syn5610418,,,,,,"",PRIVATE,,,,,,,,,,,,,,,,,,,,,"",,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",,"","",Neurofibromatosis type 1,"",UMN,,,,,"","","",Pig,A4590,"","",,,,,,,,,,,,,"",,pdf,CTF,report,"","",NF1 Porcine Models,syn10492506,A4590_Health Report 8-7-17.pdf,syn5610446,Synodos NF1 Preclinical Models (Iowa Sanford Exemplar),,,,,,,,,,,,,,,,,,"",,17632642,,,,,"",,,,,,syn10624830,syn5610418,,,,,,"",PRIVATE,,,,,,,,,,,,,,,,,,,,,"",,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",,"","",Neurofibromatosis type 1,"",UMN,,,,,"","","",Pig,A4593,"","",,,,,,,,,,,,,"",,pdf,CTF,report,"","",NF1 Porcine Models,syn10492508,A4593_Health Report 8-7-17.pdf,syn5610446,Synodos NF1 Preclinical Models (Iowa Sanford Exemplar),,,,,,,,,,,,,,,,,,"",,17632644,,,,,"",,,,,,syn10624830,syn5610418,,,,,,"",PRIVATE,,,,,,,,,,,,,,,,,,,,,"",,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",,"","",Neurofibromatosis type 1,"",UMN,,,,,"","","",Pig,A4594,"","",,,,,,,,,,,,,"",,pdf,CTF,report,"","",NF1 Porcine Models,syn10492509,A4594_Health Report 8-7-17.pdf,syn5610446,Synodos NF1 Preclinical Models (Iowa Sanford Exemplar),,,,,,,,,,,,,,,,,,"",,17632645,,,,,"",,,,,,syn10624830,syn5610418,,,,,,"",PRIVATE,,,,,,,,,,,,,,,,,,,,,"",,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",,"","",Neurofibromatosis type 1,"",UMN,,,,,"","","",Pig,A4596,"","",,,,,,,,,,,,,"",,doc,CTF,report,"","",NF1 Porcine Models,syn10492513,A4596 Notes.docx,syn5610446,Synodos NF1 Preclinical Models (Iowa Sanford Exemplar),,,,,,,,,,,,,,,,,,"",,17632646,,,,,"",,,,,,syn10624830,syn5610418,,,,,,"",PRIVATE,,,,,,,,,,,,,,,,,,,,,"",,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",,"","",Neurofibromatosis type 1,"",UMN,,,,,"","","",Pig,A4596,"","",,,,,,,,,,,,,"",,pdf,CTF,report,"","",NF1 Porcine Models,syn10492515,A4596_Health Report 8-7-17.pdf,syn5610446,Synodos NF1 Preclinical Models (Iowa Sanford Exemplar),,,,,,,,,,,,,,,,,,"",,17632647,,,,,"",,,,,,syn10624830,syn5610418,,,,,,"",PRIVATE,,,,,,,,,,,,,,,,,,,,,"",,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",,"","","","","",,,,,"","","","","","","",,,,,,,,,,,,,"",,excel,CTF,curatedData,"","","",syn12041349,Antibodies List for analyzing pig proteins.xlsx,syn5610446,Synodos NF1 Preclinical Models (Iowa Sanford Exemplar),,,,,,,,,,,,,,,,,,"",,26458808,,,,,"",,,,,,syn11898003,syn5610418,,,,,,"",PRIVATE,,,,,,,,,,,,,,,,,,,,,"",,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",,"","","","","",,,,,"","","","","","","",,,,,,,,,,,,,"",,powerpoint,CTF,report,"","","",syn12138853,Validation of increased Ras signaling in NF1 mutant.pptx,syn5610446,Synodos NF1 Preclinical Models (Iowa Sanford Exemplar),,,,,,,,,,,,,,,,,,"",,26458806,,,,,"",,,,,,syn11898003,syn5610418,,,,,,"",PRIVATE,,,,,,,,,,,,,,,,,,,,,"",,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",,"","","","","",,,,,"","","","","","","",,,,,,,,,,,,,"",,powerpoint,CTF,report,"","","",syn12140686,Development of porcine reagents.pptx,syn5610446,Synodos NF1 Preclinical Models (Iowa Sanford Exemplar),,,,,,,,,,,,,,,,,,"",,26461169,,,,,"",,,,,,syn11898003,syn5610418,,,,,,"",PRIVATE,,,,,,,,,,,,,,,,,,,,,"",,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",,"","","","","",,,,,"","","","","","","",,,,,,,,,,,,,"",,powerpoint,CTF,report,"","","",syn12141784,Requirement of RABL6A for human MPNST growth and survival.pptx,syn5610446,Synodos NF1 Preclinical Models (Iowa Sanford Exemplar),,,,,,,,,,,,,,,,,,"",,26462056,,,,,"",,,,,,syn11898003,syn5610418,,,,,,"",PRIVATE,,,,,,,,,,,,,,,,,,,,,"",,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
immunohistochemistry,,raw,image,"","","",FALSE,FALSE,FALSE,,"","","",Homo sapiens,"","","",,,,,,,,,,,,,"",,pdf,CTF,experimentalData,+/+,+/+,"",syn12599481,Activated Caspase Tonsil Human.pdf,syn5610446,Synodos NF1 Preclinical Models (Iowa Sanford Exemplar),,,,,,,,,,,,,,,,,,"",,27934700,,,,,"",,,,,,syn11711455,syn5610418,,,,,,"",PRIVATE,,,,,,,,,,,,,,,,,,,,,"",,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
immunohistochemistry,,raw,image,"","","",FALSE,FALSE,FALSE,,colon,"","",Homo sapiens,"","","",,,,,,,,,,,,,"",,pdf,CTF,experimentalData,+/+,+/+,"",syn12599484,Alcian Blue Colon Human.pdf,syn5610446,Synodos NF1 Preclinical Models (Iowa Sanford Exemplar),,,,,,,,,,,,,,,,,,"",,27934703,,,,,"",,,,,,syn11711455,syn5610418,,,,,,"",PRIVATE,,,,,,,,,,,,,,,,,,,,,"",,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
immunohistochemistry,,raw,image,"","","",FALSE,FALSE,FALSE,,brain,"","",Homo sapiens,"","",brain,,,,,,,,,,,,,"",,pdf,CTF,experimentalData,+/+,+/+,"",syn12599488,"Allowgraft inflammatory Factor 1 Brain, Human.pdf",syn5610446,Synodos NF1 Preclinical Models (Iowa Sanford Exemplar),,,,,,,,,,,,,,,,,,"",,27934706,,,,,"",,,,,,syn11711455,syn5610418,,,,,,"",PRIVATE,,,,,,,,,,,,,,,,,,,,,"",,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
immunohistochemistry,,raw,image,"","","",FALSE,FALSE,FALSE,,nerves,"","",Homo sapiens,"","","",,,,,,,,,,,,,"",,pdf,CTF,experimentalData,+/+,+/+,"",syn12599493,Beta tubulin III Nerve Human.pdf,syn5610446,Synodos NF1 Preclinical Models (Iowa Sanford Exemplar),,,,,,,,,,,,,,,,,,"",,27934707,,,,,"",,,,,,syn11711455,syn5610418,,,,,,"",PRIVATE,,,,,,,,,,,,,,,,,,,,,"",,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
immunohistochemistry,,raw,image,"","","",FALSE,FALSE,FALSE,,brain,"","",Homo sapiens,"","",cerebellum,,,,,,,,,,,,,"",,pdf,CTF,experimentalData,+/+,+/+,"",syn12599498,CalbindinD Cerebellum Human.pdf,syn5610446,Synodos NF1 Preclinical Models (Iowa Sanford Exemplar),,,,,,,,,,,,,,,,,,"",,27934712,,,,,"",,,,,,syn11711455,syn5610418,,,,,,"",PRIVATE,,,,,,,,,,,,,,,,,,,,,"",,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
immunohistochemistry,,raw,image,"","","",FALSE,FALSE,FALSE,,"","","",Homo sapiens,"","","",,,,,,,,,,,,,"",,pdf,CTF,experimentalData,+/+,+/+,"",syn12599501,CD20 100x tonsil Human.pdf,syn5610446,Synodos NF1 Preclinical Models (Iowa Sanford Exemplar),,,,,,,,,,,,,,,,,,"",,27934713,,,,,"",,,,,,syn11711455,syn5610418,,,,,,"",PRIVATE,,,,,,,,,,,,,,,,,,,,,"",,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
immunohistochemistry,,raw,image,"","","",FALSE,FALSE,FALSE,,"","","",Homo sapiens,"","","",,,,,,,,,,,,,"",,pdf,CTF,experimentalData,+/+,+/+,"",syn12599503,CD20 200x tonsil Human.pdf,syn5610446,Synodos NF1 Preclinical Models (Iowa Sanford Exemplar),,,,,,,,,,,,,,,,,,"",,27934715,,,,,"",,,,,,syn11711455,syn5610418,,,,,,"",PRIVATE,,,,,,,,,,,,,,,,,,,,,"",,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
immunohistochemistry,,raw,image,"","","",FALSE,FALSE,FALSE,,"","","",Homo sapiens,"","","",,,,,,,,,,,,,"",,pdf,CTF,experimentalData,+/+,+/+,"",syn12599507,Desmin Muscle Human.pdf,syn5610446,Synodos NF1 Preclinical Models (Iowa Sanford Exemplar),,,,,,,,,,,,,,,,,,"",,27934718,,,,,"",,,,,,syn11711455,syn5610418,,,,,,"",PRIVATE,,,,,,,,,,,,,,,,,,,,,"",,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
immunohistochemistry,,raw,image,"","","",FALSE,FALSE,FALSE,,skin,"","",Homo sapiens,"","","",,,,,,,,,,,,,"",,pdf,CTF,experimentalData,+/+,+/+,"",syn12599510,EMA Skin Human.pdf,syn5610446,Synodos NF1 Preclinical Models (Iowa Sanford Exemplar),,,,,,,,,,,,,,,,,,"",,27934722,,,,,"",,,,,,syn11711455,syn5610418,,,,,,"",PRIVATE,,,,,,,,,,,,,,,,,,,,,"",,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
immunohistochemistry,,raw,image,"","","",FALSE,FALSE,FALSE,,brain,"","",Homo sapiens,"","",brain,,,,,,,,,,,,,"",,pdf,CTF,experimentalData,+/+,+/+,"",syn12599514,GFAP Brain Human.pdf,syn5610446,Synodos NF1 Preclinical Models (Iowa Sanford Exemplar),,,,,,,,,,,,,,,,,,"",,27934725,,,,,"",,,,,,syn11711455,syn5610418,,,,,,"",PRIVATE,,,,,,,,,,,,,,,,,,,,,"",,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
immunohistochemistry,,raw,image,"","","",FALSE,FALSE,FALSE,,skin,"","",Homo sapiens,"","","",,,,,,,,,,,,,"",,pdf,CTF,experimentalData,+/+,+/+,"",syn12599517,GLUT1 Skin Human.pdf,syn5610446,Synodos NF1 Preclinical Models (Iowa Sanford Exemplar),,,,,,,,,,,,,,,,,,"",,27934728,,,,,"",,,,,,syn11711455,syn5610418,,,,,,"",PRIVATE,,,,,,,,,,,,,,,,,,,,,"",,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
immunohistochemistry,,raw,image,"","","",FALSE,FALSE,FALSE,,"","","",Homo sapiens,"","","",,,,,,,,,,,,,"",,pdf,CTF,experimentalData,+/+,+/+,"",syn12599519,Laminin Kidney Human.pdf,syn5610446,Synodos NF1 Preclinical Models (Iowa Sanford Exemplar),,,,,,,,,,,,,,,,,,"",,27934731,,,,,"",,,,,,syn11711455,syn5610418,,,,,,"",PRIVATE,,,,,,,,,,,,,,,,,,,,,"",,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
